feature1,feature2,label
1.4999999999999998,-0.3660254037844387,1.0
0.4999999999999999,-0.3660254037844386,1.0
0.0,0.5,1.0
0.17364817766693041,0.984807753012208,-1.0
0.9396926207859084,0.3420201433256687,-1.0
0.8263518223330696,-0.484807753012208,1.0
1.766044443118978,-0.14278760968653947,1.0
0.233955556881022,-0.14278760968653925,1.0
2.0,0.4999999999999999,1.0
-0.1736481776669303,0.984807753012208,-1.0
-0.9396926207859083,0.3420201433256689,-1.0
1.9396926207859084,0.15797985667433112,1.0
1.0,0.0,-1.0
0.766044443118978,0.6427876096865393,-1.0
-0.7660444431189779,0.6427876096865395,-1.0
-0.4999999999999998,0.8660254037844387,-1.0
0.06030737921409157,0.15797985667433134,1.0
-1.0,1.2246467991473532e-16,-1.0
1.1736481776669303,-0.484807753012208,1.0
0.5000000000000001,0.8660254037844386,-1.0
